unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
GARBERVILLE 1102,0,0,0,0.0,0.0,12.467673168309965,0.3371488776531501,1638.0,0
GARBERVILLE 1103,0,0,0,0.0,0.0,11.948534106103386,0.3103372940824924,3111.0,0
GEYSERVILLE 1101,0,0,0,0.0,0.0,10.676398470872916,0.2491177682007568,1117.5,0
GEYSERVILLE 1102,0,0,0,0.0,0.0,10.211909261618253,0.2283662705590981,3399.0,0
GIRVAN 1101,0,0,0,0.0,0.0,13.20159072555538,0.3768428229329474,692.8,1
GIRVAN 1102,1,0,0,8.961499826792869,0.0,12.5190270817623,0.3398582941274319,54181.0,1
GLENN 1101,0,0,0,0.0,0.0,14.484669745443115,0.4512230466697179,2483.5,1
GOLDTREE 1105,0,0,0,0.0,0.0,8.871551994538887,0.1733491195988913,9101.0,3
GOLDTREE 1107,0,0,0,0.0,0.0,8.871551994538887,0.1733491195988913,5036.0,3
GOLDTREE 1108,0,0,0,0.0,0.0,8.871551994538887,0.1733491195988913,7778.0,3
GONZALES 1101,0,0,0,0.0,0.0,12.06766511097648,0.316396784120332,1256.8,3
GONZALES 1104,0,0,0,0.0,0.0,12.318624292654992,0.3293433140865057,1256.8,3
GRASS VALLEY 1101,0,0,0,0.0,0.0,10.671304144503628,0.2488855036924441,3405.0,1
GRASS VALLEY 1102,0,0,0,0.0,0.0,10.575102294041926,0.2445188124186584,4718.0,1
GRASS VALLEY 1103,0,0,0,0.0,0.0,10.671304144503628,0.2488855036924441,2496.0,1
GRAYS FLAT 0401,0,0,0,0.0,0.0,11.072387058446507,0.2674878233771895,854.6666666666666,1
GREEN VALLEY 2101,0,0,0,0.0,0.0,8.771036121307029,0.1695168629223047,4919.5,3
GREENBRAE 1102,0,0,0,0.0,0.0,6.3977122666132145,0.0911278249862053,3567.0,0
GREENBRAE 1103,1,0,0,6.3977122666132145,0.0,6.3977122666132145,0.0911278249862053,8821.0,0
GREENBRAE 1104,0,0,0,0.0,0.0,6.3977122666132145,0.0911278249862053,2795.0,0
GUALALA 1111,0,0,0,0.0,0.0,11.624301758993171,0.2941275784586694,787.0,0
GUALALA 1112,0,0,0,0.0,0.0,12.202393165933913,0.3233165538696619,2218.0,0
HAAS 2101,1,0,0,0.0,0.0,9.880007318952634,0.2140675052826317,580.0,4
HALF MOON BAY 1101,0,0,0,0.0,0.0,8.559936699283828,0.1616027884779554,8460.0,2
HALF MOON BAY 1102,1,0,0,0.0,0.0,7.823091869811741,0.1354107959797374,12100.0,2
HALF MOON BAY 1103,0,0,0,0.0,0.0,10.533583126720732,0.2426456200845111,4299.0,2
HALSEY 1101,0,0,0,0.0,0.0,10.69013736857929,0.2497446781200264,4462.0,1
HALSEY 1102,0,0,0,0.0,0.0,10.69013736857929,0.2497446781200264,3026.0,1
HAMILTON BRANCH 1101,0,0,0,0.0,0.0,10.261668108153811,0.2305480388521714,1780.0,1
HARRIS 1108,0,0,0,0.0,0.0,12.53835262848986,0.3408805633768933,5496.0,0
HARRIS 1109,0,0,0,0.0,0.0,12.53835262848986,0.3408805633768933,6717.0,0
HARTLEY 1101,0,0,0,0.0,0.0,11.199601497513497,0.2735214142897564,1348.3333333333333,0
HARTLEY 1102,0,0,0,0.0,0.0,11.199601497513497,0.2735214142897564,4463.333333333333,0
HATTON 1101,0,0,0,0.0,0.0,10.510516643727907,0.2416079175177415,3620.5,3
HATTON 1102,0,0,0,0.0,0.0,10.243404631315276,0.2297460910366879,1021.5,3
HICKS 1115,0,0,0,0.0,0.0,12.797921227136722,0.3547517969197509,9469.0,3
HICKS 1116,0,0,0,0.0,0.0,12.797921227136722,0.3547517969197509,8031.0,3
HICKS 2101,0,0,0,0.0,0.0,12.797921227136722,0.3547517969197509,10408.0,3
HICKS 2103,1,0,0,0.0,0.0,12.797921227136722,0.3547517969197509,10978.0,3
HICKS 2105,0,0,0,0.0,0.0,12.797921227136722,0.3547517969197509,7276.0,3
HIGGINS 1103,0,0,0,0.0,0.0,10.654209779658853,0.2481068796397932,2807.0,1
HIGGINS 1104,0,0,0,10.671304144503628,0.0,10.671304144503628,0.2488855036924441,6977.0,1
HIGGINS 1107,0,0,0,0.0,0.0,10.69013736857929,0.2497446781200264,1933.0,1
HIGGINS 1109,0,0,0,0.0,0.0,10.847995680547497,0.2570017118322283,2672.0,1
HIGGINS 1110,0,0,0,0.0,0.0,10.69013736857929,0.2497446781200264,6010.0,1
HIGHLANDS 1102,0,0,0,0.0,0.0,11.162096212098872,0.2717359320953857,4757.0,0
HIGHLANDS 1103,0,0,0,0.0,0.0,10.596296033143428,0.2454776470397141,3414.0,0
HIGHLANDS 1104,1,0,0,0.0,0.0,10.596296033143428,0.2454776470397141,7627.0,0
HILLSDALE 0404,0,0,0,0.0,0.0,7.823091869811741,0.1354107959797374,2617.0,2
HOLLISTER 2102,0,0,0,0.0,0.0,8.297357524234641,0.1520132569579796,2710.5,3
HOLLISTER 2104,0,0,0,0.0,0.0,8.995304831590362,0.1781238545748141,2710.5,3
HOLLISTER 2105,0,0,0,0.0,0.0,11.2218098835356,0.2745812944118154,890.25,3
